GeneID	TCGA-AO-A03L-01A	TCGA-BH-A0B9-01A	TCGA-BH-A0BA-01A	TCGA-BH-A0DS-01A	TCGA-BH-A0H6-01A	TCGA-B6-A0IK-01A	TCGA-AO-A0JJ-01A	TCGA-A8-A0A6-01A	TCGA-BH-A0BJ-01A	TCGA-BH-A0E0-01A	TCGA-BH-A0H7-01A	TCGA-AO-A0JA-01A	TCGA-AO-A0JL-01A	TCGA-BH-A0DP-01A	TCGA-BH-A0H0-01A	TCGA-BH-A0HY-01A	TCGA-AO-A0JI-01A	TCGA-A8-A08O-01A	TCGA-AR-A0TT-01A	TCGA-B6-A0WT-01A	TCGA-B6-A0X5-01A	TCGA-AN-A0XV-01A	TCGA-A2-A0YJ-01A	TCGA-AR-A0U2-01A	TCGA-B6-A0WV-01A	TCGA-AN-A0XN-01A	TCGA-AN-A0XW-01A	TCGA-A2-A0YK-01A	TCGA-AR-A0U3-01A	TCGA-B6-A0WW-01A	TCGA-AN-A0XO-01A	TCGA-A2-A0YC-01A	TCGA-A2-A0YL-01A	TCGA-AR-A0U4-01A	TCGA-B6-A0WX-01A	TCGA-AN-A0XP-01A	TCGA-A2-A0YD-01A	TCGA-A2-A0YM-01A	TCGA-BH-A0W3-01A	TCGA-B6-A0WY-01A	TCGA-AN-A0XR-01A	TCGA-A2-A0YE-01A	TCGA-A2-A0YT-01A	TCGA-BH-A0W4-01A	TCGA-B6-A0WZ-01A	TCGA-AN-A0XS-01A	TCGA-A2-A0YF-01A	TCGA-A8-A0AD-01A	TCGA-BH-A0BM-01A	TCGA-BH-A0E1-01A	TCGA-BH-A0H9-01A	TCGA-AO-A0JB-01A	TCGA-AO-A0JM-01A	TCGA-BH-A0AW-01A	TCGA-BH-A0C0-01A	TCGA-BH-A0E2-01A	TCGA-BH-A0HB-01A	TCGA-AO-A0JC-01A	TCGA-B6-A0RE-01A	TCGA-A2-A0CT-01A	TCGA-A2-A0EU-01A	TCGA-BH-A0HF-01A	TCGA-AO-A0JD-01A	TCGA-B6-A0RG-01A	TCGA-BH-A0B3-01A	TCGA-A7-A0D9-01A	TCGA-BH-A0GY-01A	TCGA-BH-A0HK-01A	TCGA-AO-A0JE-01A	TCGA-B6-A0RI-01A	TCGA-BH-A0B8-01A	TCGA-BH-A0DK-01A	TCGA-BH-A0GZ-01A	TCGA-BH-A0HX-01A	TCGA-AO-A0JF-01A	TCGA-AR-A0TR-01A	TCGA-BH-A0DH-01A	TCGA-B6-A0RM-01A	TCGA-BH-A0RX-01A	TCGA-A2-A0ST-01A	TCGA-A8-A075-01A	TCGA-AO-A0JG-01A	TCGA-B6-A0RU-01A	TCGA-A1-A0SO-01A	TCGA-A2-A0T0-01A	TCGA-AR-A0TQ-01A	TCGA-BH-A0BC-01A	TCGA-B6-A0RL-01A	TCGA-B6-A0RV-01A	TCGA-A1-A0SP-01A	TCGA-A2-A0T1-01A	TCGA-BH-A0DQ-01A	TCGA-B6-A0RN-01A	TCGA-A2-A0T4-01A	TCGA-AR-A0TV-01A	TCGA-A2-A0EN-01A	TCGA-B6-A0RO-01A	TCGA-BH-A0HI-01A	TCGA-AR-A0TX-01A	TCGA-A1-A0SE-01A	TCGA-A2-A0SU-01A	TCGA-A1-A0SH-01A	TCGA-A2-A0SV-01A	TCGA-A2-A0T5-01A	TCGA-AR-A0TW-01A	TCGA-B6-A0RP-01A	TCGA-A1-A0SJ-01A	TCGA-A2-A0SW-01A	TCGA-A2-A0T6-01A	TCGA-B6-A0RS-01A	TCGA-A1-A0SK-01A	TCGA-A2-A0SX-01A	TCGA-A2-A0T7-01A	TCGA-AR-A0TZ-01A	TCGA-BH-A0HP-01A	TCGA-B6-A0RT-01A	TCGA-A1-A0SM-01A	TCGA-A2-A0SY-01A	TCGA-AR-A0TP-01A	TCGA-BH-A0AY-11A	TCGA-A7-A0DB-11A	TCGA-BH-A0HK-11A	TCGA-BH-A0BM-11A	TCGA-BH-A0B3-11B	TCGA-A7-A0DC-11A	TCGA-BH-A0DK-11A	TCGA-BH-A0BJ-11A	TCGA-BH-A0DP-11A	TCGA-BH-A0BV-11A	TCGA-BH-A0DQ-11A	TCGA-BH-A0B8-11A	TCGA-BH-A0C0-11A	TCGA-BH-A0DZ-11A	TCGA-BH-A0BA-11A	TCGA-BH-A0BC-11A	TCGA-BH-A0DH-11A	TCGA-A7-A0CH-11A	TCGA-A7-A0CE-11A	TCGA-BH-A0E1-11A	TCGA-BH-A0H9-11A	TCGA-A7-A0D9-11A	TCGA-BH-A0H7-11A	TCGA-BH-A0E0-11A	TCGA-A2-A04R-01A	TCGA-BH-A0W5-01A	TCGA-B6-A0X1-01A	TCGA-AN-A0XT-01A	TCGA-A2-A0YG-01A	TCGA-AR-A0TU-01A	TCGA-BH-A0WA-01A	TCGA-B6-A0X4-01A	TCGA-AN-A0XU-01A	TCGA-A2-A0YH-01A	TCGA-AR-A0U0-01A	TCGA-AO-A12G-01A	TCGA-AQ-A04H-01B	TCGA-E2-A107-01A	TCGA-AO-A125-01A	TCGA-AQ-A04L-01B	TCGA-E2-A108-01A	TCGA-AO-A126-01A	TCGA-BH-A0B2-01A	TCGA-E2-A109-01A	TCGA-BH-A0C3-11A	TCGA-AO-A03M-01B	TCGA-A2-A0YI-01A	TCGA-E2-A10E-01A	TCGA-AO-A12C-01A	TCGA-AO-A03N-01B	TCGA-E2-A105-01A	TCGA-E2-A10F-01A	TCGA-AO-A12E-01A	TCGA-AO-A03U-01B	TCGA-E2-A106-01A	TCGA-AO-A124-01A	TCGA-AO-A128-01A	TCGA-B6-A0X7-01A	TCGA-E2-A10B-01A	TCGA-AO-A129-01A	TCGA-AN-A0XL-01A	TCGA-E2-A10C-01A	TCGA-AO-A12B-01A	TCGA-A2-A0T2-01A	TCGA-A7-A13D-01A	TCGA-AR-A1AO-01A	TCGA-AR-A1AX-01A	TCGA-BH-A0BZ-01A	TCGA-E2-A15J-01A	TCGA-E2-A1BC-01A	TCGA-BH-A0BS-11A	TCGA-A7-A13E-01A	TCGA-AR-A1AP-01A	TCGA-AR-A1AY-01A	TCGA-BH-A0C3-01A	TCGA-E2-A15K-01A	TCGA-A7-A13F-01A	TCGA-AR-A1AQ-01A	TCGA-BH-A0AU-01A	TCGA-BH-A0DD-01A	TCGA-E2-A1AZ-01A	TCGA-A7-A13E-11A	TCGA-BH-A0BZ-11A	TCGA-AR-A1AI-01A	TCGA-AR-A1AS-01A	TCGA-BH-A0AZ-01A	TCGA-BH-A0DG-01A	TCGA-E2-A1B0-01A	TCGA-A7-A13F-11A	TCGA-E2-A1BD-01A	TCGA-AR-A1AJ-01A	TCGA-AR-A1AT-01A	TCGA-BH-A0B5-01A	TCGA-BH-A0DI-01A	TCGA-E2-A1B1-01A	TCGA-BH-A0AU-11A	TCGA-AR-A1AK-01A	TCGA-AR-A1AU-01A	TCGA-BH-A0BF-01A	TCGA-E2-A1B4-01A	TCGA-AR-A1AL-01A	TCGA-AR-A1AV-01A	TCGA-BH-A0BS-01A	TCGA-BH-A0H3-01A	TCGA-E2-A1B5-01A	TCGA-BH-A0DV-11A	TCGA-AR-A1AN-01A	TCGA-AR-A1AW-01A	TCGA-BH-A0BT-01A	TCGA-BH-A0HA-01A	TCGA-C8-A1HG-01A	TCGA-BH-A1ES-01A	TCGA-AR-A1AR-01A	TCGA-BH-A1EU-01A	TCGA-BH-A1EW-01A	TCGA-BH-A1F0-11B	TCGA-C8-A1HF-01A	TCGA-C8-A1HN-01A	TCGA-E2-A15I-01A	TCGA-C8-A1HM-01A	TCGA-E2-A1B6-01A	TCGA-E2-A1BC-11A	TCGA-BH-A0HA-11A	TCGA-E2-A15I-11A	TCGA-BH-A1EW-11B	TCGA-E2-A14N-01A	TCGA-BH-A1ET-01A	TCGA-BH-A1EU-11A	TCGA-C8-A1HL-01A	TCGA-BH-A1EV-01A	TCGA-BH-A1ET-11B	TCGA-C8-A1HI-01A	TCGA-BH-A1F0-01A	TCGA-BH-A1EO-11A	TCGA-BH-A1EO-01A
608	-0.441	-0.853333	-0.0546667	0.319167	-3.1415	-0.7315	1.47733	0.925167	-0.842167	-3.09167	-1.73833	0.196833	-2.6065	-0.4385	-1.9675	-2.11367	-1.01	-1.1535	1.78917	-0.287	-3.05683	-1.06017	-2.861	-1.25217	-3.99117	-3.107	-0.931833	0.692833	-2.63483	-1.54667	-3.33417	-2.2035	-0.859	-0.746	0.295167	-2.5335	-1.19667	-1.9615	-3.133	-1.74967	-2.68883	-0.713333	-1.74717	-1.7965	-3.04333	1.32433	-1.47	-4.0715	0.0748333	-2.25483	-1.8745	-1.01067	-2.44183	0.152667	0.192	-1.282	-0.244667	1.91467	-1.02217	-2.8545	-3.04617	-0.962167	-2.14067	-3.07517	1.4815	-2.48167	-1.41283	-0.197	0.748	-4.079	-3.18417	0.789667	-0.722167	-1.95083	-2.963	-0.589667	0.886	-2.89133	0.749167	2.42667	0.992167	-0.221833	-1.22167	-1.424	-2.32683	-0.0913333	-0.436167	-4.03283	-0.273667	0.182667	1.29867	-1.21117	-1.13467	-0.8575	-0.918167	-1.50883	-2.65033	-2.894	0.317833	-0.655667	-2.03933	-1.1655	-2.99417	-2.462	0.723667	-1.748	-0.282	2.2655	-0.713167	-1.06283	-2.4345	0.89	-2.00867	-3.887	-1.34733	1.358	-3.51117	-0.267167	-4.1225	1.12383	-4.46133	-0.845667	-1.79617	0.0356667	-0.552	-1.17667	-1.0445	0.238833	-0.673	0.263333	-3.60617	0.368167	-0.672333	2.23217	0.297	0.492667	0.3485	0.169833	0.626667	-1.28	-1.73467	-0.598	-0.999333	-1.45383	1.04367	-1.5875	-1.0355	-1.26567	-2.199	-2.66533	-3.234	0.0375	0.415	0.453	-1.02117	-2.91367	-3.14683	-3.769	-3.596	0.416333	-2.45917	-0.507167	-0.167167	1.83483	0.2275	1.11667	-2.1815	-0.255167	-1.82667	-2.53183	-1.62567	-1.10683	-1.56433	-1.7625	-1.85067	-0.330667	-0.966833	-1.90417	0.586	-2.834	-0.884333	-1.77733	-2.93283	-2.8155	0.2905	2.72033	-0.946833	-3.79933	-1.25883	0.855667	-2.02267	-1.76133	-2.903	-0.721167	-0.1715	-2.464	1.97433	-0.262	-1.86083	-0.313833	-0.9155	-0.385167	2.055	-3.7235	-0.960833	5e-04	-0.7865	0.465	-1.86817	0.243	-0.285333	-1.0245	0.623	-1.03117	0.259833	-1.31217	-0.171833	1.43417	-3.07483	-1.78167	2.91133	-2.4475	-0.723833	1.1715	0.241833	-0.775333	-4.00367	-3.13133	-0.779167	2.0335	-2.87317	-1.82617	-0.0105	-1.38133	0.412333	0.53	-4.56033	-1.0295	0.263	1.12567	-2.55583	-0.0341667	1.1085	2.11283	-1.80983	-1.25317	-0.430167	-2.1965	-1.87367	-0.0205	-0.194833	1.90483	-2.06167	-3.237
943	-1.76583	-1.13683	-1.3535	-2.0615	-2.2635	-1.6795	-1.16133	-1.408	-1.41883	-1.00367	-1.88133	-1.66583	-1.187	-2.04667	-2.10933	-2.29167	-2.29267	-2.34233	-0.669333	-2.24067	-2.314	-1.348	-1.84167	-1.36733	-2.728	-2.03583	-1.28817	-1.12017	-1.93733	-2.0705	-2.47217	-2.10917	-2.2235	-0.920667	-1.6685	-2.638	-1.45717	-0.2145	-2.429	-1.77183	-2.056	-1.80333	-1.713	-2.13833	-2.45167	-1.3565	-1.645	-2.0055	-1.72483	-2.42567	-2.15467	-0.934	-1.88917	-0.571667	-0.892	-1.55	-0.7955	-0.343667	-2.345	-2.428	-2.17267	-0.926167	-1.76183	-2.47333	-0.991667	-2.86767	-1.4845	-0.989	-0.747	-2.59567	-2.717	-0.933333	-2.4275	-1.87883	-1.24517	-2.551	-2.36583	-2.429	0.00916667	-0.028	-1.963	-1.73767	-1.21017	-1.94583	-1.56467	-1.2325	-1.0785	-3.00883	-1.554	-1.08617	-0.172833	-1.91917	-2.84867	-1.23883	-1.649	-1.23583	-2.56633	-2.08417	-0.541	-1.97683	-1.4355	-1.8435	-1.41083	-2.07717	-1.395	-2.30517	-1.87	-1.04817	-1.36167	-1.90717	-2.608	-1.0885	-2.281	-2.8525	-1.68767	-0.0153333	-2.36733	-1.53033	-2.5705	-0.455833	-0.207	-1.7555	-1.51617	-0.9545	-1.07033	-2.02517	-0.801833	-2.05633	-0.808	-1.56683	-0.409333	-1.57417	-1.32883	-1.95717	-0.725333	-0.74	-0.5385	-1.3495	-1.63417	0.389	-0.360333	-1.22567	-1.46683	-2.2165	-1.41983	-1.39017	-1.6305	-2.14033	-1.00567	-1.5805	-2.256	-1.79617	-1.12217	-1.08	-1.46283	-2.47083	-2.2185	-2.8525	-2.10717	-0.0898333	-1.71933	-1.58533	-1.7555	-1.71267	-1.25183	-1.6495	-2.17483	-2.4595	-1.68767	-2.33633	-1.7255	-1.34733	-1.40083	-2.47433	-1.849	-0.361667	-1.953	-1.43183	-1.06217	-1.58983	-1.51933	-2.40417	-2.047	-1.7755	-0.510667	-1.1955	-0.883667	-2.5295	-2.1135	-1.30217	-1.9805	-1.50117	-2.20167	-1.36567	-1.34333	-2.75233	-0.683	-1.28067	-1.51067	-0.464333	-0.022	-0.433833	-0.9585	-3.05167	-2.10283	-1.622	-1.41167	-0.639667	-2.63133	0.156667	-0.537167	-1.553	-1.28817	-0.757667	-1.01717	-1.11817	-1.68367	-1.12467	-1.9315	-1.1215	0.235833	-1.42283	-1.07517	-0.151667	-1.59583	-1.36917	-2.17817	-1.98767	-1.58483	-0.873	-2.3985	-0.619333	-0.727833	-1.0485	-0.281333	-0.7755	-1.8435	-2.09017	-0.861333	-0.530667	-0.869	-1.48883	-0.408167	-1.23767	-1.49583	-2.23717	-0.968833	-1.92333	-2.74233	-0.0761667	-2.32333	-0.508	0.883	-1.13517
958	0.6905	2.2885	0.692	0.55425	-0.1725	0.1745	1.404	1.572	0.8315	-0.01275	0.082	0.6205	0.51125	0.59925	-0.07725	0.28275	-0.022	0.2375	2.0905	0.3295	-0.3715	0.836	-0.1015	0.6215	-1.16175	1.41975	2.06525	1.659	0.482	0.39125	0.1935	0.5345	0.8545	3.42175	0.717	1.50175	0.9005	1.04525	0.2725	1.28225	-0.03575	-0.18	0.329	-0.12	-0.09275	0.893	0.696	0.61075	1.026	-0.01075	-0.46725	0.39325	0.2995	1.50575	2.242	0.27575	0.80925	3.07725	0.1765	-0.26575	-0.15	0.89225	0.07375	-0.6525	1.70625	-0.472	0.419	0.6	1.48425	0.09925	-0.47625	1.01175	0.04125	0.53725	1.1415	-0.229	-0.1405	-1.01825	2.04625	3.07025	1.50675	1.073	0.1285	1.132	1.30525	0.53825	1.5675	-2.04575	0.359	0.86825	2.21325	0.552	-0.29725	0.78075	0.812	1.47875	-0.46275	0.552	1.7215	0.39725	0.665	0.8505	0.8805	0.4435	1.2375	0.62525	0.06825	1.3615	1.08925	0.19425	-1.77275	1.7095	0.87275	-0.48975	0.82325	2.12075	0.09975	0.716	1.1475	1.79325	2.005	1.09275	1.3255	1.38125	1.379	0.322	0.95975	0.7685	0.90525	0.63125	1.774	1.3325	0.91625	1.40025	1.27325	1.58725	1.609	1.04625	0.1245	1.59925	1.65275	0.6285	0.73425	-0.1615	1.4045	2.0875	0.51525	-0.06675	1.0095	0.82325	-0.97875	1.24825	0.95	1.12225	0.59275	0.1995	-0.203	-1.065	-0.26725	1.9935	0.5495	0.83925	0.458	1.0435	1.12775	1.31775	0.31925	0.53475	0.4645	-0.28875	1.06325	0.5545	2.8605	-0.34875	-0.13975	3.4475	0.662	0.68625	1.76125	0.798	0.52975	-0.10975	2.32275	-0.59875	2.136	1.81575	1.5785	-0.56725	0.348	1.373	-0.09925	2.41625	1.07575	2.13625	0.98575	3.1985	1.89	0.7045	0.16675	2.66075	1.82275	1.722	1.691	-0.1085	1.152	0.88225	0.85375	1.44275	0.0305	2.28475	1.31925	0.597	1.1205	1.468	0.7935	1.2245	0.84225	1.92175	0.035	0.778	2.62825	0.09075	0.90975	2.14425	1.1885	1.0985	-5e-04	-0.13925	0.88625	1.22875	0.03225	1.778	1.79175	0.80925	1.767	1.0075	0.40975	0.70525	1.7305	2.2175	1.86625	1.28625	2.3825	0.7045	-0.1915	0.284	1.4625	1.05375	0.2685	1.56425	1.314	2.30475	2.35425	1.67075
3604	0.6695	1.49275	0.67875	0.278	-0.191	0.22975	0.6945	1.21675	0.169	0.96225	1.7305	0.10275	-0.06175	0.7465	-1.0815	-0.44875	-0.482	-0.723	1.68075	1.17125	-0.0855	0.585	-0.50925	0.45725	-0.913	1.1595	1.9125	1.51325	0.474	0.75075	-0.6705	-0.01425	0.114	2.7785	0.75775	-0.94275	0.223	1.9735	-0.582	0.16375	-0.2475	0.1495	-0.87275	-0.3165	-0.24625	0.438	0.693	0.4825	-1.04475	1.263	-1.0045	-1.44625	0.99525	2.23575	2.5425	-0.22875	1.7635	3.95625	0.5155	-1.085	0.98625	0.83525	0.78275	-0.11525	1.9785	-1.066	1.40425	-1.0915	2.92425	0.5715	-0.48725	2.0135	0.00975	-0.27275	0.084	-0.26525	-0.213	-0.52225	2.31425	3.31325	1.0275	1.1325	-0.44775	-0.334	1.26325	0.661	1.52725	-0.643	-0.10525	1.54925	1.9935	0.206	0.4315	1.34525	1.6935	2.05675	-0.2575	0.43675	1.83875	0.0405	0.2575	1.746	2.2025	-0.21975	1.41725	0.3345	-0.65175	1.96325	1.7095	1.673	0.245	2.54275	1.16825	0.959	0.257	3.0235	1.00475	0.802	-1.01325	-0.298	-0.6385	0.17925	-0.391	-0.30075	-0.61575	0.23425	-1.22275	-0.63325	-0.627	-0.40525	-0.27975	-0.85075	-0.27525	0.10875	-1.85325	-1.182	0.3905	-0.08875	-0.93775	0.1105	-0.6	-0.98775	-0.74425	-0.583	2.18875	1.07175	-0.03725	-0.1475	2.15125	1.4055	-0.9615	1.2	1.949	2.21225	0.076	-0.28025	-0.36725	-1.19	0.27075	2.605	1.29175	0.9885	1.0005	-1.7555	1.40625	0.78475	0.52625	-0.009	0.45575	0.10925	0.89525	-0.21	1.18675	-0.28825	0.28375	2.6625	0.68875	-0.3565	1.9585	-0.7775	1.736	-0.7375	0.21825	-0.333	2.6145	1.17625	2.39825	-0.63175	-1.52475	-2.327	-0.38925	0.13925	-0.56125	0.45225	1.642	-1.8645	2.39225	0.7615	-0.48575	1.72175	-1.414	-1.12775	1.6345	-1.7485	0.138	0.329	0.599	-2.22625	-0.50625	2.15275	0.923	0.936	0.8275	2.21325	-1.0665	-0.2375	-1.8315	3.2165	0.2975	1.4945	3.053	0.273	1.27675	2.583	-1.37325	-0.5585	-1.16875	-1.62725	0.58525	1.2975	-0.60175	2.4375	0.89775	-0.05775	-1.301	1.4095	-0.281	0.65225	1.7325	2.384	-2.1735	-0.61	-2.234	-0.1935	0.1375	-1.57875	-0.92525	-0.59975	-1.18025	-1.6105	-0.83125	2.02725	-0.772	0.29175
4055	0.395833	1.87967	0.8835	0.6	1.07433	1.0425	1.252	0.8405	0.8935	0.875833	0.794833	1.05383	1.57917	0.6635	0.963667	1.23017	-0.3915	1.176	0.342333	0.677833	0.927	1.1545	1.29233	1.10933	0.807333	0.506667	0.635833	0.712167	1.33267	1.067	0.9245	0.4135	0.3395	1.9125	1.0995	0.629667	0.524167	1.0645	0.391833	0.8725	0.534333	1.663	0.487833	0.700333	0.296	0.539167	0.500833	1.226	0.796833	1.19017	1.2985	1.55217	0.631333	1.07433	0.7835	0.9895	-0.2115	-0.496	2.6045	0.836333	0.990667	0.930333	0.568167	1.616	1.47733	1.3875	1.39733	1.09817	0.494	0.565833	1.00867	0.283167	0.5565	1.165	0.5575	-0.565	0.134667	0.509167	1.42367	0.695167	0.3285	0.604167	0.394667	1.01267	0.4385	1.22783	0.825	1.15033	0.0891667	2.29833	0.363833	0.445	0.589833	0.936167	1.09167	1.00483	0.972	0.752333	0.193667	0.718833	0.309833	0.966333	0.815333	0.748333	0.915833	0.804	1.33467	0.804333	0.210167	1.72133	1.44933	0.928333	0.85	0.455333	0.7325	0.364333	1.785	0.5155	1.06283	0.634833	1.21067	0.777333	0.4375	0.470833	1.31367	0.226833	0.412167	0.502833	0.928167	0.420833	1.11617	0.763167	0.881167	0.253167	-1.66817	-0.964833	0.0313333	0.417167	0.4845	0.247667	0.831833	0.229167	0.4695	0.789333	0.230833	2.48733	0.788833	0.616667	1.6195	0.442333	0.7815	0.509	1.29667	1.112	0.465667	0.957	1.35867	0.875167	2.21267	0.407667	0.987333	0.119833	1.45517	0.4155	0.4735	1.02167	0.686	1.41783	0.642667	1.0695	0.918667	1.28983	1.30733	0.643667	0.7905	0.3535	0.524	0.669	2.201	0.585333	0.694167	0.340333	0.741333	1.27233	0.752333	0.107333	1.742	1.1485	0.7235	0.297833	1.63317	1.278	0.875	1.202	0.3575	2.2545	1.92667	0.995333	-0.873167	2.22383	0.9025	1.031	0.592333	1.57167	1.57267	0.0843333	0.392833	0.427833	1.26883	0.755667	1.42017	1.06733	1.058	1.8305	0.318667	0.639	1.00283	1.566	0.0015	1.07917	-0.155667	0.34	1.1175	1.71533	1.169	0.978333	0.642167	0.621333	0.9995	1.66517	1.21017	0.809167	0.159	0.607333	-0.0506667	0.320167	1.4575	0.151833	0.791333	0.585667	0.902333	1.16083	0.00766667	-1.66733	2.313	0.869833	0.412333	1.844	0.1695	0.457	0.703833	0.732333	0.4285	0.143333
4804	0.691375	-0.189625	-0.24875	1.13013	-0.79075	0.749375	1.535	1.34013	1.39263	-0.9	-0.12025	0.2365	2.3255	1.27363	-0.513875	-0.10675	-0.600625	0.9345	-0.270625	-0.523375	-1.20938	0.6215	-0.915875	-0.8005	0.600875	-1.60825	0.008	2.01638	0.072375	-0.72725	0.65	-0.29425	0.9135	-0.47975	1.76825	-0.94425	1.07763	1.672	-1.12363	2.368	-1.22663	-0.829625	0.525875	1.60213	-0.39875	0.617	0.327875	-1.31475	1.29675	0.842375	0.228625	1.52862	-0.564875	-0.107	-0.706625	0.532125	0.04075	1.2635	-0.690375	-0.433	-0.521625	1.07238	-0.315125	-0.394	-0.51175	-0.773125	0.77825	1.67775	-0.7035	-0.599125	-0.593625	1.01225	-0.500375	0.39825	1.43837	-0.501625	0.5905	-0.508875	0.125125	0.44375	-0.58975	0.460375	1.03887	-0.86225	-0.883375	0.531125	1.09337	-0.911375	0.8055	-0.192625	0.276625	0.473	-0.958875	0.333375	-0.881	0.62575	0.459125	-0.594125	-0.152625	1.2255	1.00562	1.01675	-1.055	2.51112	-0.987375	-0.521125	1.316	-0.226375	0.364375	0.125625	1.22063	-0.062125	1.16375	-1.21138	1.26463	1.04175	-0.66525	0.567875	2.81062	1.47663	1.21275	1.76012	2.05325	1.48537	1.42988	1.43362	2.34425	1.80675	2.0635	1.57812	0.34325	1.92338	2.23875	2.377	0.549375	1.6075	1.303	1.96188	1.93837	0.420125	-0.05475	2.22575	2.2215	-0.338125	0.62675	0.03675	0.12375	-0.324875	-0.89	0.272	0.2165	-0.555875	-0.64075	-0.802	0.34925	-0.66225	0.2145	-1.06187	0.3015	1.40387	-0.92475	0.482875	0.240875	1.714	0.24125	0.644375	-0.33575	0.55975	-0.968625	-0.02375	-0.11775	0.8555	-0.666625	0.672375	-0.695125	0.438875	0.551125	-0.30675	-0.245125	1.45075	1.03038	-0.4955	-0.703875	-0.872625	1.37013	1.05337	0.444875	-1.21713	1.30888	2.1725	-0.943875	0.965375	-1.1245	0.710625	0.064125	0.219375	-0.105625	-0.044375	-1.11375	1.74313	2.01725	1.48675	-1.31425	-1.10337	1.169	0.42225	0.012	1.312	-0.303875	0.433875	-0.260125	0.91575	1.3885	1.66175	1.2245	1.2385	1.902	0.557125	0.48225	0.0865	0.921375	0.04825	1.01287	1.20263	2.0045	1.95112	-0.942625	0.163125	1.28563	-0.64875	0.635875	0.362	1.094	1.0015	1.297	-0.640375	-0.8205	1.25925	-0.721	1.22325	0.17775	2.05725	0.816625	0.672125	0.325125	0.404375	1.98937	-0.239	-1.23825	1.59475	2.361	1.594	1.33512	0.08225
4982	-4.86637	-4.16838	-0.298875	-4.20688	0.8955	-4.4885	-3.29738	-2.09187	-3.61687	-4.011	-4.76	-5.1945	-3.98425	-0.880375	-4.99962	-4.53463	-4.78688	-3.0225	-1.99162	-2.8565	-4.02712	-3.06688	-3.80563	-5.4375	-5.1	-2.009	-2.90462	-3.56263	-2.47763	-4.515	-3.53388	-3.32163	-1.70825	0.429625	-3.86525	-3.14863	-0.772875	-4.19813	-4.8305	-4.23175	-3.95288	-4.552	-4.2185	-2.14312	-3.14425	-3.05975	-4.213	-3.55125	-2.69875	-4.366	-4.84063	-3.07125	-3.40813	-3.271	-1.10112	-2.48888	-3.437	-1.53062	-1.34875	-4.56438	-2.086	-1.07313	-4.62975	-3.66662	-4.19963	-4.302	-1.72637	-4.74763	-2.65563	-2.09825	-3.9765	-3.61163	-3.22775	-2.015	-2.475	-4.8705	-4.77762	-1.376	0.254625	-3.09875	-0.242625	-4.38375	-3.51613	-5.355	-4.85762	-4.8175	-2.05037	-5.04012	-2.76463	-2.18237	-0.38425	-3.95863	-1.62475	-3.04962	-4.11525	-2.17225	-4.81825	-3.31738	-4.65188	-3.12312	-3.7435	-0.7475	-3.13987	-3.764	-4.8115	-2.85213	-4.58175	-3.57375	-0.930375	-3.63075	-4.53125	-4.8445	-3.06575	-4.6445	-2.30788	-4.35438	-0.618625	-3.46525	-3.99325	-3.6315	-3.21775	-2.19462	-3.79913	-3.62663	-2.68987	-1.58062	-2.1725	-3.13238	-2.41725	-4.97938	-3.03812	-4.31675	-1.73612	-3.568	-1.34125	-3.4325	-1.66175	-1.85175	-3.17	-2.3305	-2.787	-4.23925	-2.711	-4.946	-2.72038	-1.34488	-3.2965	-5.1605	-4.63663	-2.55138	-2.78475	-4.18725	-2.98612	-4.44262	-2.40212	-4.13112	-4.82437	-0.9625	-3.64775	-1.16387	-3.803	-3.82963	-5.45038	-4.3745	-3.73325	-2.777	-1.91275	-5.6875	-4.54688	-5.16538	-1.3495	-3.78713	1.884	-5.19238	-3.58288	-2.372	-2.04637	-3.28437	1.40375	-1.44037	-4.19913	-4.54788	-4.40025	-1.85838	-4.337	-3.17088	-3.89625	-2.50338	-1.95975	-3.93138	-2.71413	-0.475625	-2.92725	-4.79475	-4.08938	-4.32688	-4.40463	-4.94738	-2.22962	-4.304	-1.86475	-1.0335	-4.2745	-2.41412	-5.06013	-4.03913	-3.8535	-2.01087	-2.6905	-2.80125	-2.03425	-1.90362	-2.71188	-3.332	-4.83325	-3.62538	-3.16812	-1.725	0.0465	-4.32413	-1.25913	-4.13625	-4.776	-4.09	-4.95975	-0.47925	-4.41125	-2.50125	-0.995125	-4.51825	-3.89387	-3.74825	-3.7175	-1.94025	-1.51575	-4.69375	-4.09575	-0.7055	-4.08537	-3.61225	-3.33988	-2.4905	-3.28837	-3.5305	0.640125	-2.085	-3.44525	-4.8565	-3.295	-3.18987	-5.38363	-3.09275	-2.63262	-0.54525
